date,open,high,low,close,Adj Close,volume,trade_count,vwap
2023-01-30 09:27:00+00:00,176.84,176.89,176.8,176.8,176.8,11785.0,237.0,176.834781
2023-01-30 09:28:00+00:00,176.82,176.83,176.8,176.8,176.8,23635.0,274.0,176.791956
2023-01-30 09:29:00+00:00,176.56,176.56,176.0,176.0,176.0,17501.0,478.0,176.252715
2023-01-30 09:30:00+00:00,176.01,176.64,176.01,176.6,176.6,18693.0,405.0,176.284294
2023-01-30 09:31:00+00:00,176.6,176.67,176.5,176.5,176.5,22376.0,322.0,176.581023
2023-01-30 09:32:00+00:00,176.5,176.6,176.5,176.6,176.6,19367.0,226.0,176.512649
2023-01-30 09:33:00+00:00,176.6,177.13,176.6,177.11,177.11,16659.0,406.0,176.898916
2023-01-30 09:34:00+00:00,177.1,177.1,176.57,176.57,176.57,15016.0,318.0,176.814182
2023-01-30 09:35:00+00:00,176.5,176.57,176.19,176.19,176.19,14482.0,299.0,176.435858
2023-01-30 09:36:00+00:00,176.25,176.35,176.2,176.35,176.35,9347.0,203.0,176.3003
2023-01-30 09:37:00+00:00,176.47,176.5,176.3,176.36,176.36,7685.0,204.0,176.433997
2023-01-30 09:38:00+00:00,176.3,176.39,176.3,176.3,176.3,5341.0,121.0,176.312144
2023-01-30 09:39:00+00:00,176.39,176.39,176.25,176.25,176.25,11055.0,178.0,176.290117
2023-01-30 09:40:00+00:00,176.25,176.29,176.2,176.25,176.25,9781.0,175.0,176.236153
2023-01-30 09:41:00+00:00,176.25,176.34,176.2,176.34,176.34,8591.0,212.0,176.293072
2023-01-30 09:42:00+00:00,176.33,176.33,176.33,176.33,176.33,1702.0,97.0,176.317767
2023-01-30 09:43:00+00:00,176.3,176.3,176.2,176.2,176.2,7545.0,173.0,176.238855
2023-01-30 09:44:00+00:00,176.15,176.26,176.15,176.24,176.24,10787.0,192.0,176.196959
2023-01-30 09:45:00+00:00,176.16,176.2,176.15,176.16,176.16,7691.0,190.0,176.1741
2023-01-30 09:46:00+00:00,176.2,176.2,176.15,176.15,176.15,5860.0,151.0,176.176138
2023-01-30 09:47:00+00:00,176.19,176.19,175.6,175.72,175.72,54154.0,690.0,175.970702
2023-01-30 09:48:00+00:00,175.69,175.81,175.69,175.8,175.8,5082.0,176.0,175.782704
2023-01-30 09:49:00+00:00,175.73,175.87,175.73,175.87,175.87,5604.0,228.0,175.83969
2023-01-30 09:50:00+00:00,176.05,176.16,176.03,176.06,176.06,5372.0,168.0,176.092318
2023-01-30 09:51:00+00:00,176.06,176.19,176.05,176.19,176.19,4833.0,178.0,176.084211
2023-01-30 09:52:00+00:00,176.09,176.09,175.83,175.98,175.98,7731.0,234.0,175.944196
2023-01-30 09:53:00+00:00,176.05,176.1,175.8,175.85,175.85,10988.0,197.0,175.875099
2023-01-30 09:54:00+00:00,175.88,175.88,175.81,175.81,175.81,1421.0,74.0,175.814532
2023-01-30 09:55:00+00:00,175.78,175.78,175.76,175.76,175.76,1771.0,99.0,175.781118
2023-01-30 09:56:00+00:00,175.77,175.79,175.7,175.7,175.7,8165.0,208.0,175.73777
2023-01-30 09:57:00+00:00,175.7,175.71,175.6,175.6,175.6,6904.0,165.0,175.667559
2023-01-30 09:58:00+00:00,175.6,175.62,175.41,175.45,175.45,14677.0,363.0,175.510905
2023-01-30 09:59:00+00:00,175.4,175.46,175.15,175.2,175.2,16055.0,384.0,175.282386
2023-01-30 10:00:00+00:00,175.2,175.23,175.0,175.08,175.08,26409.0,499.0,175.084451
2023-01-30 10:01:00+00:00,175.14,175.2,174.82,174.82,174.82,25687.0,590.0,175.019953
2023-01-30 10:02:00+00:00,174.9,174.99,174.81,174.99,174.99,10332.0,281.0,174.87957
2023-01-30 10:03:00+00:00,175.0,175.47,175.0,175.47,175.47,15157.0,326.0,175.212708
2023-01-30 10:04:00+00:00,175.59,175.78,175.5,175.75,175.75,10514.0,249.0,175.644619
2023-01-30 10:05:00+00:00,175.77,175.9,175.75,175.79,175.79,9173.0,193.0,175.840218
2023-01-30 10:06:00+00:00,175.68,175.7,175.5,175.5,175.5,5952.0,201.0,175.58643
2023-01-30 10:07:00+00:00,175.46,175.49,175.3,175.4,175.4,6739.0,179.0,175.397031
2023-01-30 10:08:00+00:00,175.4,175.4,175.3,175.37,175.37,7076.0,160.0,175.336906
2023-01-30 10:09:00+00:00,175.45,175.6,175.44,175.6,175.6,6666.0,191.0,175.519833
2023-01-30 10:10:00+00:00,175.57,175.58,175.5,175.5,175.5,5167.0,116.0,175.528159
2023-01-30 10:11:00+00:00,175.4,175.4,175.3,175.32,175.32,3064.0,126.0,175.358205
2023-01-30 10:12:00+00:00,175.41,175.41,175.4,175.4,175.4,1747.0,78.0,175.394476
2023-01-30 10:13:00+00:00,175.32,175.32,175.32,175.32,175.32,3006.0,132.0,175.331058
2023-01-30 10:14:00+00:00,175.31,175.31,175.25,175.28,175.28,8709.0,183.0,175.274765
2023-01-30 10:15:00+00:00,175.28,175.4,175.27,175.37,175.37,5644.0,171.0,175.325374
2023-01-30 10:16:00+00:00,175.44,175.53,175.44,175.47,175.47,2948.0,90.0,175.488172
2023-01-30 10:17:00+00:00,175.45,175.48,175.4,175.4,175.4,3240.0,108.0,175.454216
2023-01-30 10:18:00+00:00,175.49,175.49,175.49,175.49,175.49,1777.0,107.0,175.43269
2023-01-30 10:19:00+00:00,175.55,175.71,175.55,175.66,175.66,5221.0,190.0,175.617366
2023-01-30 10:20:00+00:00,175.75,176.2,175.75,176.2,176.2,15323.0,387.0,175.97185
2023-01-30 10:21:00+00:00,176.22,176.24,175.97,176.03,176.03,11354.0,261.0,176.10733
2023-01-30 10:22:00+00:00,176.18,176.34,176.01,176.2,176.2,14300.0,287.0,176.208566
2023-01-30 10:23:00+00:00,176.1,176.3,176.1,176.3,176.3,11584.0,165.0,176.19674
2023-01-30 10:24:00+00:00,176.25,176.4,176.25,176.4,176.4,3710.0,109.0,176.34869
2023-01-30 10:25:00+00:00,176.45,176.5,176.4,176.5,176.5,7297.0,201.0,176.466929
2023-01-30 10:26:00+00:00,176.5,176.5,176.45,176.49,176.49,7835.0,157.0,176.474569
2023-01-30 10:27:00+00:00,176.49,176.49,176.3,176.35,176.35,12552.0,209.0,176.386257
2023-01-30 10:28:00+00:00,176.35,176.35,175.7,176.15,176.15,17045.0,328.0,176.102495
2023-01-30 10:29:00+00:00,176.28,176.3,176.28,176.3,176.3,1921.0,66.0,176.29987
2023-01-30 10:30:00+00:00,176.38,176.38,176.3,176.31,176.31,1624.0,67.0,176.36226
2023-01-30 10:32:00+00:00,176.41,176.41,176.41,176.41,176.41,1283.0,63.0,176.403305
2023-01-30 10:33:00+00:00,176.44,176.45,176.42,176.45,176.45,1239.0,64.0,176.434754
2023-01-30 10:34:00+00:00,176.49,176.49,176.47,176.47,176.47,2867.0,116.0,176.480949
2023-01-30 10:35:00+00:00,176.48,176.6,176.48,176.57,176.57,11115.0,192.0,176.533477
2023-01-30 10:36:00+00:00,176.59,176.8,176.59,176.73,176.73,12293.0,210.0,176.6751
2023-01-30 10:37:00+00:00,176.75,176.89,176.75,176.79,176.79,9486.0,203.0,176.795223
2023-01-30 10:38:00+00:00,176.76,176.82,176.73,176.8,176.8,9112.0,183.0,176.778436
2023-01-30 10:39:00+00:00,176.82,176.89,176.79,176.89,176.89,12197.0,142.0,176.809838
2023-01-30 10:40:00+00:00,176.88,176.9,176.85,176.88,176.88,5737.0,123.0,176.879984
2023-01-30 10:41:00+00:00,176.89,176.9,176.88,176.9,176.9,2434.0,107.0,176.892925
2023-01-30 10:42:00+00:00,176.89,177.25,176.89,177.25,177.25,24546.0,486.0,177.047646
2023-01-30 10:43:00+00:00,177.25,177.35,177.21,177.22,177.22,11589.0,277.0,177.296505
2023-01-30 10:44:00+00:00,177.25,177.25,176.8,176.84,176.84,7019.0,259.0,176.991272
2023-01-30 10:45:00+00:00,176.75,177.24,176.75,177.17,177.17,12911.0,189.0,177.077166
2023-01-30 10:46:00+00:00,177.22,177.22,177.0,177.0,177.0,3985.0,124.0,177.079759
2023-01-30 10:47:00+00:00,176.93,177.0,176.84,177.0,177.0,10214.0,201.0,176.910508
2023-01-30 10:48:00+00:00,176.89,177.1,176.79,177.1,177.1,9420.0,180.0,176.945165
2023-01-30 10:49:00+00:00,176.93,177.04,176.93,177.01,177.01,2545.0,92.0,176.961473
2023-01-30 10:50:00+00:00,177.05,177.05,177.0,177.0,177.0,4037.0,105.0,177.02348
2023-01-30 10:51:00+00:00,177.02,177.09,177.02,177.07,177.07,3030.0,77.0,177.045023
2023-01-30 10:52:00+00:00,177.07,177.07,177.0,177.0,177.0,10580.0,197.0,177.009733
2023-01-30 10:53:00+00:00,176.82,176.89,176.8,176.8,176.8,5312.0,183.0,176.866659
2023-01-30 10:54:00+00:00,176.85,176.95,176.83,176.95,176.95,7411.0,132.0,176.909019
2023-01-30 10:55:00+00:00,176.95,177.04,176.95,177.04,177.04,5407.0,105.0,176.995915
2023-01-30 10:56:00+00:00,177.04,177.1,177.0,177.1,177.1,7803.0,154.0,177.047027
2023-01-30 10:57:00+00:00,177.06,177.11,177.02,177.09,177.09,5417.0,140.0,177.076904
2023-01-30 10:58:00+00:00,177.08,177.09,177.0,177.0,177.0,2101.0,92.0,177.048448
2023-01-30 10:59:00+00:00,177.08,177.3,177.08,177.3,177.3,8909.0,203.0,177.207361
2023-01-30 11:00:00+00:00,177.35,177.35,177.27,177.27,177.27,9945.0,239.0,177.315592
2023-01-30 11:01:00+00:00,177.25,177.26,177.08,177.1,177.1,9987.0,175.0,177.179675
2023-01-30 11:02:00+00:00,177.08,177.08,177.0,177.0,177.0,3723.0,147.0,177.029079
2023-01-30 11:03:00+00:00,177.0,177.0,176.88,176.88,176.88,5111.0,151.0,176.978505
2023-01-30 11:04:00+00:00,176.89,176.89,176.8,176.8,176.8,4775.0,159.0,176.847045
2023-01-30 11:05:00+00:00,176.8,176.8,176.73,176.73,176.73,8080.0,190.0,176.760787
2023-01-30 11:06:00+00:00,176.7,177.09,176.7,177.09,177.09,11174.0,308.0,176.79243
2023-01-30 11:07:00+00:00,177.0,177.09,176.95,176.95,176.95,6205.0,171.0,177.016445
2023-01-30 11:08:00+00:00,176.95,176.95,176.81,176.88,176.88,1950.0,74.0,176.87259
2023-01-30 11:09:00+00:00,176.9,176.9,176.9,176.9,176.9,1864.0,74.0,176.885778
2023-01-30 11:10:00+00:00,176.89,176.9,176.85,176.85,176.85,1536.0,57.0,176.854863
2023-01-30 11:11:00+00:00,176.88,176.9,176.86,176.9,176.9,6317.0,93.0,176.883252
2023-01-30 11:12:00+00:00,176.9,176.91,176.74,176.74,176.74,5874.0,125.0,176.832991
2023-01-30 11:13:00+00:00,176.7,176.7,176.5,176.54,176.54,8251.0,215.0,176.582979
2023-01-30 11:14:00+00:00,176.59,176.88,176.59,176.82,176.82,12887.0,199.0,176.803039
2023-01-30 11:15:00+00:00,176.85,177.1,176.85,177.06,177.06,16948.0,235.0,176.959172
2023-01-30 11:16:00+00:00,177.12,177.13,177.07,177.07,177.07,4530.0,118.0,177.113689
2023-01-30 11:17:00+00:00,177.07,177.1,177.03,177.05,177.05,7233.0,114.0,177.07578
2023-01-30 11:18:00+00:00,177.07,177.07,177.0,177.0,177.0,13084.0,154.0,177.012704
2023-01-30 11:19:00+00:00,176.95,176.95,176.82,176.9,176.9,5947.0,167.0,176.896368
2023-01-30 11:20:00+00:00,176.86,176.93,176.86,176.93,176.93,4627.0,115.0,176.896747
2023-01-30 11:21:00+00:00,176.94,177.05,176.89,177.05,177.05,10118.0,187.0,176.994598
2023-01-30 11:22:00+00:00,177.05,177.14,177.05,177.07,177.07,8355.0,153.0,177.081688
2023-01-30 11:23:00+00:00,177.01,177.07,176.95,177.0,177.0,5092.0,119.0,177.011536
2023-01-30 11:24:00+00:00,177.0,177.04,176.88,176.88,176.88,9104.0,131.0,176.993548
2023-01-30 11:25:00+00:00,176.95,177.0,176.8,176.89,176.89,5238.0,167.0,176.903072
2023-01-30 11:26:00+00:00,176.8,176.8,176.67,176.67,176.67,13093.0,161.0,176.754196
2023-01-30 11:27:00+00:00,176.64,176.7,176.6,176.6,176.6,7503.0,161.0,176.667728
2023-01-30 11:28:00+00:00,176.64,176.64,176.6,176.62,176.62,6321.0,138.0,176.611076
2023-01-30 11:29:00+00:00,176.62,176.63,176.6,176.6,176.6,2181.0,70.0,176.614617
2023-01-30 11:30:00+00:00,176.6,176.77,176.6,176.77,176.77,5081.0,152.0,176.643812
2023-01-30 11:31:00+00:00,176.78,176.8,176.54,176.62,176.62,5492.0,179.0,176.688471
2023-01-30 11:32:00+00:00,176.56,176.6,176.28,176.28,176.28,14537.0,393.0,176.465646
2023-01-30 11:33:00+00:00,176.29,176.32,176.25,176.26,176.26,3487.0,134.0,176.2968
2023-01-30 11:34:00+00:00,176.32,176.45,176.3,176.45,176.45,8381.0,217.0,176.368816
2023-01-30 11:35:00+00:00,176.35,176.39,176.3,176.3,176.3,3156.0,85.0,176.33065
2023-01-30 11:36:00+00:00,176.21,176.22,176.1,176.15,176.15,9271.0,248.0,176.170513
2023-01-30 11:37:00+00:00,176.17,176.17,175.9,175.9,175.9,11134.0,383.0,176.017855
2023-01-30 11:38:00+00:00,175.9,175.9,175.7,175.7,175.7,11772.0,277.0,175.819176
2023-01-30 11:39:00+00:00,175.64,175.7,175.51,175.7,175.7,11509.0,327.0,175.618339
2023-01-30 11:40:00+00:00,175.8,176.09,175.8,175.99,175.99,6311.0,189.0,175.937316
2023-01-30 11:41:00+00:00,176.01,176.09,176.0,176.09,176.09,2964.0,112.0,176.062972
2023-01-30 11:42:00+00:00,176.13,176.18,176.11,176.11,176.11,6009.0,126.0,176.146465
2023-01-30 11:43:00+00:00,176.1,176.1,176.02,176.02,176.02,5208.0,140.0,176.072239
2023-01-30 11:44:00+00:00,176.0,176.01,175.91,176.01,176.01,4209.0,185.0,175.964113
2023-01-30 11:45:00+00:00,176.04,176.08,175.99,176.0,176.0,5435.0,116.0,176.015875
2023-01-30 11:46:00+00:00,175.91,175.91,175.58,175.58,175.58,8138.0,272.0,175.697679
2023-01-30 11:47:00+00:00,175.56,175.6,175.5,175.57,175.57,12059.0,345.0,175.572116
2023-01-30 11:48:00+00:00,175.57,175.57,175.5,175.5,175.5,5791.0,204.0,175.53207
2023-01-30 11:49:00+00:00,175.6,175.6,175.33,175.33,175.33,19174.0,383.0,175.480273
2023-01-30 11:50:00+00:00,175.32,175.32,175.16,175.2,175.2,12288.0,379.0,175.247898
2023-01-30 11:51:00+00:00,175.2,175.2,175.12,175.16,175.16,7201.0,237.0,175.167342
2023-01-30 11:52:00+00:00,175.18,175.36,175.18,175.36,175.36,7664.0,215.0,175.278559
2023-01-30 11:53:00+00:00,175.37,175.5,175.37,175.5,175.5,15762.0,179.0,175.481441
2023-01-30 11:54:00+00:00,175.5,175.65,175.5,175.65,175.65,3630.0,122.0,175.591576
2023-01-30 11:55:00+00:00,175.71,175.86,175.71,175.8,175.8,6382.0,161.0,175.810014
2023-01-30 11:56:00+00:00,175.78,175.85,175.5,175.54,175.54,16921.0,325.0,175.659932
2023-01-30 11:57:00+00:00,175.61,175.61,175.44,175.5,175.5,9005.0,162.0,175.534101
2023-01-30 11:58:00+00:00,175.4,175.4,175.4,175.4,175.4,2755.0,131.0,175.407368
2023-01-30 11:59:00+00:00,175.44,175.5,175.44,175.5,175.5,4219.0,115.0,175.470197
2023-01-30 12:00:00+00:00,175.5,176.49,175.49,176.47,176.47,82167.0,1500.0,176.17499
2023-01-30 12:01:00+00:00,176.38,176.47,175.91,175.91,175.91,43291.0,618.0,176.155482
2023-01-30 12:02:00+00:00,175.88,176.05,175.85,176.04,176.04,18384.0,267.0,175.940999
2023-01-30 12:03:00+00:00,176.0,176.1,175.97,176.0,176.0,25756.0,317.0,176.012102
2023-01-30 12:04:00+00:00,176.02,176.1,176.0,176.05,176.05,17774.0,283.0,176.077531
2023-01-30 12:05:00+00:00,176.05,176.07,175.75,175.83,175.83,41467.0,610.0,175.901628
2023-01-30 12:06:00+00:00,175.9,175.99,175.72,175.82,175.82,18891.0,299.0,175.815919
2023-01-30 12:07:00+00:00,175.83,175.83,175.41,175.46,175.46,54900.0,661.0,175.606071
2023-01-30 12:08:00+00:00,175.49,175.6,175.36,175.36,175.36,26868.0,334.0,175.507314
2023-01-30 12:09:00+00:00,175.45,175.45,175.18,175.28,175.28,30155.0,575.0,175.276155
2023-01-30 12:10:00+00:00,175.25,175.27,175.11,175.27,175.27,29232.0,379.0,175.185473
2023-01-30 12:11:00+00:00,175.28,175.35,175.02,175.1,175.1,39023.0,583.0,175.137186
2023-01-30 12:12:00+00:00,175.18,175.24,175.1,175.1,175.1,14160.0,290.0,175.155202
2023-01-30 12:13:00+00:00,175.1,175.4,175.1,175.4,175.4,13950.0,283.0,175.276309
2023-01-30 12:14:00+00:00,175.5,175.55,175.37,175.5,175.5,24146.0,369.0,175.470633
2023-01-30 12:15:00+00:00,175.59,175.7,175.5,175.55,175.55,13686.0,245.0,175.596312
2023-01-30 12:16:00+00:00,175.55,175.7,175.51,175.7,175.7,11777.0,193.0,175.622244
2023-01-30 12:17:00+00:00,175.59,175.7,175.59,175.64,175.64,5260.0,147.0,175.649186
2023-01-30 12:18:00+00:00,175.67,175.75,175.64,175.75,175.75,9843.0,188.0,175.680827
2023-01-30 12:19:00+00:00,175.75,175.98,175.75,175.9,175.9,19351.0,299.0,175.922065
2023-01-30 12:20:00+00:00,175.88,175.93,175.87,175.88,175.88,10499.0,166.0,175.906299
2023-01-30 12:21:00+00:00,175.88,175.93,175.85,175.88,175.88,14850.0,221.0,175.885827
2023-01-30 12:22:00+00:00,175.84,175.99,175.8,175.97,175.97,23972.0,244.0,175.926997
2023-01-30 12:23:00+00:00,175.97,176.1,175.9,176.09,176.09,33840.0,416.0,176.016665
2023-01-30 12:24:00+00:00,176.06,176.09,175.91,176.0,176.0,22851.0,325.0,175.989852
2023-01-30 12:25:00+00:00,176.0,176.07,175.83,175.91,175.91,28049.0,385.0,175.926876
2023-01-30 12:26:00+00:00,175.96,176.0,175.94,175.94,175.94,18438.0,151.0,175.985319
2023-01-30 12:27:00+00:00,175.92,175.92,175.92,175.92,175.92,1397.0,86.0,175.934646
2023-01-30 12:28:00+00:00,175.93,175.99,175.93,175.99,175.99,3892.0,77.0,175.960509
2023-01-30 12:29:00+00:00,175.99,175.99,175.9,175.95,175.95,8593.0,165.0,175.957783
2023-01-30 12:30:00+00:00,175.97,176.25,175.97,176.25,176.25,37052.0,459.0,176.139486
2023-01-30 12:31:00+00:00,176.25,176.8,176.25,176.7,176.7,40666.0,584.0,176.505517
2023-01-30 12:32:00+00:00,176.69,176.759,176.57,176.73,176.73,19412.0,331.0,176.667697
2023-01-30 12:33:00+00:00,176.7,176.87,176.7,176.78,176.78,26647.0,420.0,176.811755
2023-01-30 12:34:00+00:00,176.77,176.79,176.57,176.75,176.75,15011.0,342.0,176.686499
2023-01-30 12:35:00+00:00,176.71,176.71,176.5,176.5,176.5,14157.0,267.0,176.620979
2023-01-30 12:36:00+00:00,176.5,176.72,176.49,176.69,176.69,14607.0,323.0,176.570557
2023-01-30 12:37:00+00:00,176.67,176.67,176.54,176.54,176.54,3509.0,135.0,176.609165
2023-01-30 12:38:00+00:00,176.55,176.68,176.5,176.68,176.68,16722.0,245.0,176.579379
2023-01-30 12:39:00+00:00,176.65,176.74,176.45,176.6,176.6,21926.0,404.0,176.59209
2023-01-30 12:40:00+00:00,176.65,176.85,176.65,176.8,176.8,25864.0,281.0,176.795195
2023-01-30 12:41:00+00:00,176.85,177.0,176.83,176.99,176.99,31660.0,598.0,176.954054
2023-01-30 12:42:00+00:00,177.0,177.0,176.71,176.71,176.71,31693.0,371.0,176.925592
2023-01-30 12:43:00+00:00,176.8,176.9,176.7,176.87,176.87,14225.0,264.0,176.83431
2023-01-30 12:44:00+00:00,176.89,176.95,176.84,176.95,176.95,12567.0,244.0,176.910016
2023-01-30 12:45:00+00:00,176.95,176.99,176.6,176.6,176.6,20356.0,372.0,176.852802
2023-01-30 12:46:00+00:00,176.65,176.8,176.6,176.8,176.8,7678.0,206.0,176.692334
2023-01-30 12:47:00+00:00,176.85,176.89,176.84,176.89,176.89,3667.0,104.0,176.862552
2023-01-30 12:48:00+00:00,176.85,176.9,176.82,176.87,176.87,10261.0,185.0,176.875614
2023-01-30 12:49:00+00:00,176.9,176.94,176.85,176.85,176.85,15234.0,231.0,176.897999
2023-01-30 12:50:00+00:00,176.83,176.98,176.83,176.98,176.98,16492.0,158.0,176.945489
2023-01-30 12:51:00+00:00,176.97,177.23,176.94,177.2,177.2,40080.0,650.0,177.041276
2023-01-30 12:52:00+00:00,177.21,177.4,177.16,177.16,177.16,47395.0,606.0,177.275671
2023-01-30 12:53:00+00:00,177.25,177.3,177.14,177.3,177.3,13999.0,243.0,177.222614
2023-01-30 12:54:00+00:00,177.29,177.3,177.09,177.11,177.11,25862.0,337.0,177.19718
2023-01-30 12:55:00+00:00,177.13,177.4,177.13,177.4,177.4,10757.0,323.0,177.255521
2023-01-30 12:56:00+00:00,177.4,177.48,177.37,177.45,177.45,37235.0,385.0,177.445163
2023-01-30 12:57:00+00:00,177.48,177.75,177.47,177.62,177.62,42792.0,748.0,177.629322
2023-01-30 12:58:00+00:00,177.6,177.78,177.6,177.69,177.69,38711.0,580.0,177.704161
2023-01-30 12:59:00+00:00,177.69,177.75,177.5,177.6,177.6,39362.0,763.0,177.651622
2023-01-30 13:00:00+00:00,176.4,177.78,173.5015,177.45,177.45,852380.0,8805.0,176.431037
2023-01-30 13:01:00+00:00,177.43,180.0,176.16,177.55,177.55,68552.0,2630.0,177.623412
2023-01-30 13:02:00+00:00,177.6,177.6,177.4,177.5,177.5,34950.0,526.0,177.49379
2023-01-30 13:03:00+00:00,177.4011,177.65,177.4011,177.57,177.57,31944.0,496.0,177.563373
2023-01-30 13:04:00+00:00,177.53,177.56,177.46,177.55,177.55,44456.0,401.0,177.512026
2023-01-30 13:05:00+00:00,177.55,177.55,177.1223,177.15,177.15,61190.0,749.0,177.301012
2023-01-30 13:06:00+00:00,177.15,177.39,177.15,177.3,177.3,22707.0,391.0,177.271035
2023-01-30 13:07:00+00:00,177.33,177.5,177.33,177.49,177.49,20306.0,321.0,177.447334
2023-01-30 13:08:00+00:00,177.49,177.5,177.39,177.48,177.48,28627.0,388.0,177.474618
2023-01-30 13:09:00+00:00,177.46,177.85,177.46,177.85,177.85,45882.0,555.0,177.643948
2023-01-30 13:10:00+00:00,177.82,178.32,177.81,178.29,178.29,104558.0,1421.0,178.084412
2023-01-30 13:11:00+00:00,178.21,178.48,178.07,178.44,178.44,71950.0,915.0,178.262481
2023-01-30 13:12:00+00:00,178.45,178.58,178.28,178.58,178.58,83481.0,1019.0,178.40322
2023-01-30 13:13:00+00:00,178.6,178.69,178.4,178.69,178.69,103040.0,1131.0,178.536819
2023-01-30 13:14:00+00:00,178.6,178.95,178.55,178.88,178.88,90584.0,1171.0,178.829073
2023-01-30 13:15:00+00:00,178.85,179.45,178.83,179.45,179.45,142466.0,1841.0,179.167162
2023-01-30 13:16:00+00:00,179.34,179.6,179.34,179.5801,179.5801,107639.0,1391.0,179.472315
2023-01-30 13:17:00+00:00,179.6,179.74,179.34,179.34,179.34,118078.0,1870.0,179.549137
2023-01-30 13:18:00+00:00,179.38,179.38,179.2,179.25,179.25,68705.0,990.0,179.266833
2023-01-30 13:19:00+00:00,179.21,179.44,179.21,179.39,179.39,73444.0,819.0,179.342018
2023-01-30 13:20:00+00:00,179.39,179.39,179.027,179.1,179.1,76422.0,1110.0,179.225581
2023-01-30 13:21:00+00:00,179.05,179.15,179.0,179.04,179.04,46309.0,840.0,179.063206
2023-01-30 13:22:00+00:00,179.02,179.02,178.7519,178.98,178.98,68969.0,1152.0,178.893521
2023-01-30 13:23:00+00:00,178.98,179.29,178.92,179.11,179.11,71440.0,936.0,179.084392
2023-01-30 13:24:00+00:00,179.24,179.3,179.11,179.24,179.24,53625.0,829.0,179.222825
2023-01-30 13:25:00+00:00,179.2,179.4,179.15,179.27,179.27,40538.0,705.0,179.302327
2023-01-30 13:26:00+00:00,179.25,179.39,179.17,179.33,179.33,47149.0,705.0,179.285238
2023-01-30 13:27:00+00:00,179.39,179.75,179.3,179.67,179.67,93205.0,1136.0,179.541954
2023-01-30 13:28:00+00:00,179.67,179.89,179.65,179.81,179.81,119530.0,1371.0,179.821999
2023-01-30 13:29:00+00:00,179.82,179.87,179.65,179.8,179.8,49136.0,888.0,179.764429
2023-01-30 13:30:00+00:00,179.8,179.88,178.5,179.2,179.2,188315.0,3360.0,179.16806
2023-01-30 13:31:00+00:00,179.2,179.27,178.13,178.29,178.29,118654.0,2210.0,178.626068
2023-01-30 13:32:00+00:00,178.1,178.69,177.82,178.69,178.69,184349.0,2441.0,178.165902
